"state","points","price"
"oregon",87,24
"california",87,15
"california",87,35
"california",87,20
"california",87,34
"california",87,18
"california",87,14
"oregon",87,24
"california",87,34
"california",92,55
"california",92,50
"california",92,55
"california",92,45
"california",92,28
"california",92,115
"oregon",92,17
"california",92,130
"california",92,48
"california",92,32
"california",92,49
"california",92,39
"california",92,38
"california",92,40
"california",92,59
"oregon",92,48
"california",92,59
"california",92,59
"california",88,55
"california",88,55
"california",88,65
"california",88,35
"oregon",88,19
"california",88,150
"california",88,20
"washington",88,20
"washington",88,22
"new york",88,15
"new york",88,18
"california",88,38
"washington",88,48
"california",88,30
"california",88,20
"california",94,110
"california",94,64
"oregon",93,65
"oregon",93,75
"oregon",93,70
"oregon",93,34
"oregon",93,65
"california",93,20
"california",93,48
"california",93,85
"california",93,45
"oregon",93,90
"california",90,80
"california",90,29
"virginia",90,35
"oregon",90,58
"california",90,75
"california",90,65
"california",90,35
"california",90,45
"california",90,56
"oregon",90,35
"california",90,28
"california",95,48
"california",95,48
"california",95,50
"california",95,70
"california",95,80
"california",95,60
"california",94,62
"california",94,45
"california",94,50
"washington",94,40
"california",94,60
"california",94,39
"california",94,70
"washington",88,20
"washington",88,22
"new york",88,15
"new york",88,18
"california",88,38
"washington",88,48
"california",88,30
"california",88,20
"california",88,28
"oregon",88,25
"oregon",88,48
"new york",88,18
"california",92,55
"washington",92,36
"washington",92,50
"california",92,45
"washington",92,48
"california",92,100
"california",92,38
"california",92,26
"california",92,45
"california",92,34
"california",92,42
"new york",92,25
"california",92,20
"california",92,24
"california",92,40
"washington",90,14
"california",90,50
"california",90,16
"california",90,22
"washington",90,50
"california",90,24
"california",90,80
"washington",90,28
"washington",90,45
"california",90,19
"washington",90,35
"washington",90,25
"california",90,40
"oregon",85,22
"california",85,15
"california",84,12
"california",84,19
"california",84,11
"california",84,16
"oregon",84,18
"california",84,18
"california",84,17
"california",90,65
"california",90,35
"california",90,45
"california",90,56
"oregon",90,36
"oregon",90,16
"oregon",90,65
"california",90,49
"america",90,15
"california",90,25
"california",90,35
"california",90,29
"california",90,80
"california",87,45
"oregon",87,12
"oregon",87,22
"virginia",87,35
"oregon",87,20
"oregon",87,25
"california",87,27
"california",87,16
"oregon",87,15
"oregon",87,14
"oregon",87,45
"california",87,42
"virginia",87,30
"california",87,30
"california",87,50
"california",87,18
"california",87,35
"california",92,75
"california",92,40
"california",92,58
"california",92,45
"oregon",92,75
"california",92,40
"california",92,65
"oregon",93,90
"oregon",93,60
"california",93,63
"california",93,150
"california",93,70
"california",93,45
"california",93,60
"oregon",93,65
"oregon",93,20
"california",93,45
"california",93,50
"california",92,48
"california",92,35
"california",92,18
"california",92,40
"california",92,45
"california",92,40
"california",92,25
"california",92,90
"california",92,65
"california",92,59
"california",92,54
"oregon",92,28
"california",92,36
"california",92,90
"california",92,44
"washington",88,36
"california",87,12
"california",87,42
"california",87,24
"washington",87,40
"oregon",87,54
"california",87,30
"washington",87,43
"washington",87,42
"new york",87,20
"california",87,30
"washington",87,45
"washington",87,34
"california",94,68
"california",94,60
"california",94,90
"california",94,66
"california",94,50
"california",94,50
"california",94,38
"new york",94,30
"california",94,39
"california",94,100
"california",94,41
"california",94,35
"california",94,50
"california",94,65
"california",94,42
"california",94,115
"california",94,34
"california",94,78
"california",94,75
"california",94,44
"california",92,52
"washington",92,52
"california",92,58
"california",92,52
"california",92,40
"california",92,45
"california",92,57
"california",92,40
"california",92,45
"california",92,25
"california",92,49
"california",92,40
"california",92,46
"new york",92,30
"washington",92,52
"california",92,30
"california",92,45
"california",92,35
"washington",92,48
"virginia",90,35
"california",89,26
"california",89,20
"california",89,35
"california",89,12
"oregon",89,65
"oregon",87,54
"california",87,30
"washington",87,43
"washington",87,42
"new york",87,20
"california",87,30
"washington",87,45
"california",87,12
"washington",87,34
"california",87,13
"california",87,18
"california",87,23
"california",87,30
"california",87,42
"new york",87,35
"california",87,28
"california",84,18
"california",84,36
"california",84,30
"california",84,18
"california",84,24
"california",84,15
"california",84,14
"california",84,28
"california",84,30
"california",84,15
"california",84,18
"oregon",84,18
"washington",84,10
"california",84,22
"california",84,32
"washington",90,29
"washington",90,28
"washington",90,52
"california",90,20
"california",90,16
"california",90,50
"washington",90,50
"california",90,55
"washington",90,30
"california",90,20
"washington",90,18
"washington",90,10
"california",87,24
"oregon",87,50
"oregon",87,38
"california",87,30
"virginia",87,50
"california",87,30
"california",92,50
"california",92,65
"california",92,30
"california",92,48
"california",92,39
"california",92,67
"california",92,45
"california",92,68
"california",91,47
"california",91,45
"california",91,100
"california",91,35
"california",91,56
"california",91,42
"oregon",93,42
"oregon",93,48
"oregon",93,55
"oregon",93,55
"california",93,199
"oregon",93,45
"oregon",93,57
"california",93,60
"california",93,50
"california",93,45
"california",93,35
"oregon",93,75
"oregon",93,75
"oregon",93,38
"california",92,72
"oregon",92,39
"california",92,40
"california",92,34
"oregon",92,60
"california",92,60
"california",92,75
"oregon",92,21
"california",92,42
"california",92,65
"oregon",92,52
"oregon",92,38
"oregon",92,40
"oregon",92,86
"california",92,52
"california",94,95
"california",94,34
"new york",94,32
"california",94,28
"california",94,56
"california",94,50
"california",93,60
"california",93,35
"california",93,58
"california",93,56
"california",93,46
"california",93,62
"california",93,38
"california",93,56
"california",93,62
"california",93,29
"new york",93,35
"california",93,48
"california",93,48
"california",93,65
"california",93,38
"california",89,12
"california",89,20
"oregon",89,65
"california",89,18
"oregon",89,28
"california",89,13
"california",92,45
"washington",92,48
"california",92,42
"washington",92,100
"washington",92,60
"california",92,40
"california",92,35
"california",92,53
"california",92,40
"washington",92,45
"washington",92,47
"washington",92,38
"california",92,43
"california",92,45
"washington",87,26
"new york",87,19
"washington",87,30
"new york",87,15
"oregon",87,30
"washington",87,14
"california",87,32
"california",87,30
"washington",84,30
"california",84,36
"california",84,40
"california",84,13
"california",84,25
"california",84,20
"california",84,8
"california",84,45
"washington",84,11
"california",84,10
"california",84,38
"california",84,34
"california",84,18
"california",84,25
"oregon",84,22
"california",84,12
"california",90,45
"washington",90,24
"california",90,25
"washington",90,25
"california",90,29
"washington",90,49
"washington",90,16
"washington",90,25
"washington",90,35
"washington",90,12
"california",90,48
"california",90,62
"california",90,48
"california",87,20
"oregon",87,24
"oregon",87,29
"california",86,20
"oregon",86,50
"california",86,23
"california",86,27
"california",86,19
"california",93,80
"california",93,40
"california",93,65
"california",93,69
"california",93,25
"oregon",93,55
"oregon",93,85
"oregon",93,60
"oregon",93,35
"oregon",93,85
"oregon",93,75
"oregon",93,58
"oregon",93,50
"california",91,60
"california",91,30
"oregon",91,NA
"california",91,45
"california",91,18
"california",91,45
"california",91,59
"california",91,18
"california",91,38
"california",91,55
"california",92,125
"oregon",92,42
"oregon",92,100
"california",92,250
"california",92,79
"california",92,48
"california",92,40
"california",92,34
"california",92,59
"california",92,49
"washington",92,60
"oregon",92,28
"california",92,58
"oregon",92,30
"california",89,18
"california",89,22
"oregon",89,28
"oregon",89,65
"oregon",89,60
"oregon",89,32
"california",89,77
"california",89,13
"california",93,48
"california",93,46
"california",93,38
"california",93,52
"california",93,30
"california",93,46
"california",93,44
"california",93,60
"california",93,55
"california",93,250
"california",93,55
"california",93,39
"california",93,32
"california",93,40
"california",93,72
"california",93,125
"california",93,30
"california",93,245
"california",93,75
"california",93,44
"california",93,48
"california",93,48
"california",93,32
"washington",91,35
"california",91,32
"california",91,38
"washington",91,45
"california",91,65
"california",91,48
"california",91,40
"california",91,44
"washington",91,36
"washington",91,70
"washington",91,90
"washington",91,50
"oregon",87,36
"new york",87,15
"new york",87,29
"new york",87,18
"washington",87,13
"washington",87,14
"california",87,30
"new york",87,15
"new york",87,15
"california",84,18
"california",84,18
"oregon",83,28
"washington",83,10
"california",83,30
"california",83,30
"california",83,14
"california",93,66
"oregon",92,30
"oregon",92,70
"oregon",92,65
"oregon",92,50
"california",92,45
"oregon",92,50
"oregon",92,75
"oregon",92,45
"oregon",92,22
"oregon",92,55
"california",92,55
"california",92,38
"california",92,65
"california",92,55
"california",92,39
"california",92,25
"california",92,42
"california",92,60
"california",92,90
"california",86,18
"oregon",86,25
"california",86,22
"california",86,50
"oregon",86,22
"california",86,14
"california",86,28
"oregon",86,28
"oregon",86,21
"california",90,26
"california",90,75
"california",90,45
"california",90,45
"california",90,35
"washington",90,15
"california",90,50
"california",90,24
"california",90,40
"california",90,95
"california",90,18
"california",90,52
"california",90,32
"california",90,25
"california",91,35
"california",91,75
"california",91,40
"california",91,32
"california",91,40
"oregon",91,52
"oregon",91,52
"california",91,45
"oregon",91,24
"oregon",91,18
"california",91,45
"california",91,28
"california",91,38
"california",91,49
"california",91,32
"california",91,42
"washington",91,45
"california",91,28
"oregon",91,60
"california",91,38
"california",91,28
"california",91,55
"california",89,13
"california",89,48
"california",89,58
"oregon",89,22
"oregon",89,48
"oregon",89,40
"oregon",89,35
"oregon",89,25
"oregon",87,28
"california",87,42
"washington",87,13
"washington",87,14
"california",87,30
"california",87,20
"california",87,36
"california",87,30
"california",87,60
